.id,Crossnumber,Location,FemalePlotName,Mother,Cycle,MalePlotName,Father,First_Pollination_Date,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Embryo_Rescue_Date,Good_Seeds,Number_of_Embryo_Rescued,Germination_Date,Number_of_Embryo_Germinating
1,NM201812_(136321C2/161503),Arusha,16NM_ITC1460-IjihuInkundu_plot291_r14c4,ITC1460,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2018-12-03,,,,,,,,
1,NM201812_(136363C2/161503),Arusha,16NM_ITC1468-Kahuti_plot49_r3c7,ITC1468,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2018-12-11,2019-03-19,,,,,,,
1,NM201812_(136365C2/161584),Arusha,16NM_ITC1468-Kahuti_plot24_r2c19,ITC1468,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2018-12-18,,,,,,,,
1,NM201812_(136375C2/161584),Arusha,16NM_ITC1460-IjihuInkundu_plot314_r15c20,ITC1460,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2018-12-06,2019-03-21,,,,,,,
1,NM201812_(136393C2/161503),Arusha,16NM_MchareLaini_plot270_r13c18,Mchare Laini,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2018-12-06,2019-03-25,,,,,,,
1,NM201812_(136402C2/161582),Arusha,16NM_Huti-white_plot180_r9c12,Huti-white,2,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2018-12-04,,,,,,,,
1,NM201812_(136447C2/161503),Arusha,16NM_ITC1460-IjihuInkundu_plot312_r15c18,ITC1460,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2018-12-06,,,,,,,,
1,NM201812_(136501C2/161584),Arusha,16NM_Huti-white_plot183_r9c15,Huti-white,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2018-12-01,,,,,,,,
1,NM201812_(136530C2/136392),Arusha,16NM_ITC1455-MchareMlelembo_plot400_r20c21,ITC1455-Mchare Mlelembo,2,16NM_ITC0712-AAcvRose_plot43_r3c1,ITC0712,2018-12-12,2019-03-19,,,,,,,
1,NM201812_(136530C2/136706),Arusha,16NM_ITC1455-MchareMlelembo_plot400_r20c21,ITC1455-Mchare Mlelembo,2,16NM_ITC0712-AAcvRose_plot85_r5c1,ITC0712,2018-12-13,,,,,,,,
1,NM201812_(136536C2/136653),Arusha,16NM_Huti-white_plot151_r8c18,Huti-white,2,16NM_ITC0609-Pahang_plot210_r10c1,ITC0609 Pahang,2018-12-11,,,,,,,,
1,NM201812_(136560C2/136706),Arusha,16NM_ITC1468-Kahuti_plot86_r5c2,ITC1468,2,16NM_ITC0712-AAcvRose_plot85_r5c1,ITC0712,2018-12-13,,,,,,,,
1,NM201812_(136598C2/161503),Arusha,16NM_ITC1460-IjihuInkundu_plot344_r17c8,ITC1460,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2018-12-11,2019-01-11,,,,,,,
1,NM201812_(136644C2/161503),Arusha,16NM_ITC1468-Kahuti_plot48_r3c6,ITC1468,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2018-12-17,2019-03-19,,,,,,,
1,NM201812_(136652C2/161584),Arusha,16NM_ITC1468-Kahuti_plot50_r3c8,ITC1468,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2018-12-20,,,,,,,,
1,NM201812_(136681C2/161584),Arusha,16NM_ITC1468-Kahuti_plot75_r4c10,ITC1468,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2018-12-05,,,,,,,,
1,NM201812_(136691C2/161584),Arusha,16NM_ITC1460-IjihuInkundu_plot278_r14c17,ITC1460,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2018-12-24,,,,,,,,
1,NM201812_(152405C1/161554),Arusha,16NM_Huti-white_plot211r11c1,Huti-white,1,Males__ITC0249_Calcutta4_r1c1_plot1,ITC0249 Calcutta 4,2018-12-11,,,,,,,,
1,NM201812_(152650C1/161503),Arusha,16NM_Huti-white_plot756r36c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2018-12-22,,,,,,,,
1,NM201812_(153012C1/161584),Arusha,16NM_Huti-white_plot714r34c1,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2018-12-11,,,,,,,,
1,NM201812_(153130C1/161584),Arusha,16NM_Huti-white_plot19r1c19,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2018-12-01,,,,,,,,
1,NM201901_(136290C2/161584),Arusha,16NM_ITC1468-Kahuti_plot102_r5c18,ITC1468,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2019-01-08,,,,,,,,
1,NM201901_(136299C2/161584),Arusha,16NM_MchareLaini_plot194_r10c17,Mchare Laini,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2019-01-14,,,,,,,,
1,NM201901_(136310C2/136706),Arusha,16NM_ITC1468-Kahuti_plot35_r2c8,ITC1468,2,16NM_ITC0712-AAcvRose_plot85_r5c1,ITC0712,2019-01-08,,,,,,,,
1,NM201901_(136332C2/136295),Arusha,16NM_ITC1455-MchareMlelembo_plot382_r19c4,ITC1455-Mchare Mlelembo,2,16NM_ITC0712-AAcvRose_plot84_r4c1,ITC0712,2019-01-08,,,,,,,,
1,NM201901_(136339C2/136706),Arusha,16NM_ITC1460-IjihuInkundu_plot311_r15c17,ITC1460,2,16NM_ITC0712-AAcvRose_plot85_r5c1,ITC0712,2019-01-08,,,,,,,,
1,NM201901_(136353C2/161503),Arusha,16NM_ITC1455-MchareMlelembo_plot361_r18c18,ITC1455-Mchare Mlelembo,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-22,,,,,,,,
1,NM201901_(136382C2/161503),Arusha,16NM_ITC1460-IjihuInkundu_plot355_r17c19,ITC1460,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-22,,,,,,,,
1,NM201901_(136408C2/161503),Arusha,16NM_MchareLaini_plot246_r12c7,Mchare Laini,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-22,,,,,,,,
1,NM201901_(136425C2/161503),Arusha,16NM_Huti-white_plot152_r8c17,Huti-white,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-17,,,,,,,,
1,NM201901_(136426C2/161584),Arusha,16NM_Huti-white_plot189_r9c21,Huti-white,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2019-01-07,,,,,,,,
1,NM201901_(136432C3/136392),Arusha,16NM_ITC1455-MchareMlelembo_plot438_r21c18,ITC1455-Mchare Mlelembo,3,16NM_ITC0712-AAcvRose_plot43_r3c1,ITC0712,2019-01-11,,,,,,,,
1,NM201901_(136445C2/161584),Arusha,16NM_ITC1468-Kahuti_plot41_r2c2,ITC1468,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2019-01-31,,,,,,,,
1,NM201901_(136481C2/161503),Arusha,16NM_MchareLaini_plot217_r11c7,Mchare Laini,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-22,,,,,,,,
1,NM201901_(136502C2/161503),Arusha,16NM_ITC1468-Kahuti_plot94_r5c10,ITC1468,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-22,,,,,,,,
1,NM201901_(136533C2/136706),Arusha,16NM_Huti-white_plot109_r6c18,Huti-white,2,16NM_ITC0712-AAcvRose_plot85_r5c1,ITC0712,2019-01-30,,,,,,,,
1,NM201901_(136578C2/161503),Arusha,16NM_MchareLaini_plot228_r11c18,Mchare Laini,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-14,,,,,,,,
1,NM201901_(136586C2/161584),Arusha,16NM_MchareLaini_plot191_r10c20,Mchare Laini,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2019-01-14,,,,,,,,
1,NM201901_(136597C2/136392),Arusha,16NM_ITC1460-IjihuInkundu_plot352_r17c16,ITC1460,2,16NM_ITC0712-AAcvRose_plot43_r3c1,ITC0712,2019-01-02,,,,,,,,
1,NM201901_(136602C2/161477),Arusha,16NM_MchareLaini_plot251_r12c2,Mchare Laini,2,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-01-03,,,,,,,,
1,NM201901_(136672C2/161503),Arusha,16NM_ITC1468-Kahuti_plot88_r5c4,ITC1468,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-22,,,,,,,,
1,NM201901_(136698C2/161506),Arusha,16NM_MchareLaini_plot245_r12c8,Mchare Laini,2,Males_ITCO712_Cv_Rose_r2c1_plot26,ITC0712 Cv Rose,2019-01-24,,,,,,,,
1,NM201901_(152720C1/161503),Arusha,16NM_Huti-white_plot797r38c2,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-29,,,,,,,,
1,NM201901_(152744C1/161506),Arusha,16NM_Huti-white_plot589r29c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot26,ITC0712 Cv Rose,2019-01-24,,,,,,,,
1,NM201901_(152851C1/161564),Arusha,16NM_Huti-white_plot776r37c20,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot28,ITC0712 Cv Rose,2019-01-23,,,,,,,,
1,NM201901_(152942C1/161461),Arusha,16NM_Huti-white_plot315r15c21,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot17,ITC0609 Pahang,2019-01-23,,,,,,,,
1,NM201901_(153009C1/161584),Arusha,16NM_Huti-white_plot190r10c21,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2019-01-22,,,,,,,,
1,NM201901_(153017C1/161564),Arusha,16NM_Huti-white_plot779r38c20,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot28,ITC0712 Cv Rose,2019-01-23,,,,,,,,
1,NM201901_(153020C1/161548),Arusha,16NM_Huti-white_plot148r8c21,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot19,ITC0609 Pahang,2019-01-24,,,,,,,,
1,NM201901_(153023C1/161503),Arusha,16NM_Huti-white_plot504r24c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-11,,,,,,,,
1,NM201901_(153119C1/161506),Arusha,16NM_Huti-white_plot547r27c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot26,ITC0712 Cv Rose,2019-01-25,,,,,,,,
1,NM201901_(153120C1/161503),Arusha,16NM_Huti-white_plot210r10c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-15,,,,,,,,
1,NM201901_(153162C1/161503),Arusha,16NM_Huti-white_plot799r39c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-01-17,,,,,,,,
1,NM201901_(153163C1/161548),Arusha,16NM_Huti-white_plot105r5c21,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot19,ITC0609 Pahang,2019-01-15,,,,,,,,
1,NM201902_(136320C2/161541),Arusha,16NM_ITC1460-IjihuInkundu_plot350_r17c14,ITC1460,2,Males_ITC0609_Pahang_r1c11_plot12,ITC0609 Pahang,2019-02-21,,,,,,,,
1,NM201902_(136350C2/161541),Arusha,16NM_ITC1460-IjihuInkundu_plot280_r14c15,ITC1460,2,Males_ITC0609_Pahang_r1c11_plot12,ITC0609 Pahang,2019-02-21,,,,,,,,
1,NM201902_(136412C2/161412),Arusha,16NM_ITC1455-MchareMlelembo_plot440_r21c20,ITC1455-Mchare Mlelembo,2,Males_ITC0609_Pahang_r1c11_plot18,ITC0609 Pahang,2019-02-12,,,,,,,,
1,NM201902_(136467C2/161477),Arusha,16NM_ITC1468-Kahuti_plot100_r5c16,ITC1468,2,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-14,,,,,,,,
1,NM201902_(136478C3/161541),Arusha,16NM_MchareLaini_plot254_r13c2,Mchare Laini,3,Males_ITC0609_Pahang_r1c11_plot12,ITC0609 Pahang,2019-02-19,,,,,,,,
1,NM201902_(136485C2/161503),Arusha,16NM_Huti-white_plot143_r7c17,Huti-white,2,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-02-07,,,,,,,,
1,NM201902_(136499C2/161584),Arusha,16NM_ITC1468-Kahuti_plot36_r2c7,ITC1468,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2019-02-07,,,,,,,,
1,NM201902_(136533C3/136490),Arusha,16NM_Huti-white_plot109_r6c18,Huti-white,3,16NM_ITC0712-AAcvRose_plot42_r2c1,ITC0712,2019-02-01,,,,,,,,
1,NM201902_(136562C2/161584),Arusha,16NM_ITC1455-MchareMlelembo_plot371_r18c8,ITC1455-Mchare Mlelembo,2,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2019-02-07,,,,,,,,
1,NM201902_(136582C3/161477),Arusha,16NM_ITC1468-Kahuti_plot69_r4c16,ITC1468,3,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-14,,,,,,,,
1,NM201902_(136596C2/161582),Arusha,16NM_MchareLaini_plot212_r11c2,Mchare Laini,2,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-02-19,,,,,,,,
1,NM201902_(136635C2/136677),Arusha,16NM_MchareLaini_plot232_r12c21,Mchare Laini,2,16NM_ITC0249-Calcutta4_plot252_r12c1,ITC0249 Calcutta 4,2019-02-27,,,,,,,,
1,NM201902_(136705C2/161582),Arusha,16NM_ITC1468-Kahuti_plot105_r5c21,ITC1468,2,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-02-18,,,,,,,,
1,NM201902_(136714C2/161582),Arusha,16NM_Huti-white_plot146_r7c20,Huti-white,2,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-02-18,,,,,,,,
1,NM201902_(152370C1/161582),Arusha,16NM_Huti-white_plot358r18c21,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-02-19,,,,,,,,
1,NM201902_(152376C1/161582),Arusha,16NM_Huti-white_plot798r38c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-02-12,,,,,,,,
1,NM201902_(152411C1/161582),Arusha,16NM_Huti-white_plot337r17c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-02-19,,,,,,,,
1,NM201902_(152416C1/161582),Arusha,16NM_Huti-white_plot62r3c20,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-02-18,,,,,,,,
1,NM201902_(152427C1/161477),Arusha,16NM_Huti-white_plot758r37c2,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-14,,,,,,,,
1,NM201902_(152443C1/161477),Arusha,16NM_Huti-white_plot234r12c19,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-25,,,,,,,,
1,NM201902_(152457C1/161477),Arusha,16NM_Huti-white_plot716r35c2,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-14,,,,,,,,
1,NM201902_(152459C1/161582),Arusha,16NM_Huti-white_plot43r3c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-02-18,,,,,,,,
1,NM201902_(152491C1/161503),Arusha,16NM_Huti-white_plot379r19c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-02-01,,,,,,,,
1,NM201902_(152499C1/161582),Arusha,16NM_Huti-white_plot295r15c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-02-12,,,,,,,,
1,NM201902_(152513C1/161582),Arusha,16NM_Huti-white_plot64r4c21,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-02-12,,,,,,,,
1,NM201902_(152530C1/161477),Arusha,16NM_Huti-white_plot734r35c20,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-26,,,,,,,,
1,NM201902_(152544C1/161541),Arusha,16NM_Huti-white_plot800r39c2,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot12,ITC0609 Pahang,2019-02-25,,,,,,,,
1,NM201902_(152694C1/161477),Arusha,16NM_Huti-white_plot717r35c3,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-25,,,,,,,,
1,NM201902_(152708C1/136604),Arusha,16NM_Huti-white_plot167r8c2,Huti-white,1,16NM_ITC0249-Calcutta4_plot253_r13c1,ITC0249 Calcutta 4,2019-02-27,,,,,,,,
1,NM201902_(152727C1/161584),Arusha,16NM_Huti-white_plot274r14c21,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot13,ITC0609 Pahang,2019-02-01,,,,,,,,
1,NM201902_(152746C1/161541),Arusha,16NM_Huti-white_plot192r10c19,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot12,ITC0609 Pahang,2019-02-18,,,,,,,,
1,NM201902_(152754C1/161477),Arusha,16NM_Huti-white_plot818r39c20,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-25,,,,,,,,
1,NM201902_(152756C1/136677),Arusha,16NM_Huti-white_plot150r8c19,Huti-white,1,16NM_ITC0249-Calcutta4_plot252_r12c1,ITC0249 Calcutta 4,2019-02-28,,,,,,,,
1,NM201902_(152798C1/161477),Arusha,16NM_Huti-white_plot316r16c21,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-26,,,,,,,,
1,NM201902_(152842C1/161541),Arusha,16NM_Huti-white_plot273r13c21,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot12,ITC0609 Pahang,2019-02-15,,,,,,,,
1,NM201902_(152850C1/161477),Arusha,16NM_Huti-white_plot819r39c21,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-13,,,,,,,,
1,NM201902_(152854C1/161541),Arusha,16NM_Huti-white_plot104r5c20,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot12,ITC0609 Pahang,2019-02-18,,,,,,,,
1,NM201902_(152862C1/161541),Arusha,16NM_Huti-white_plot801r39c3,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot12,ITC0609 Pahang,2019-02-21,,,,,,,,
1,NM201902_(152961C1/161477),Arusha,16NM_Huti-white_plot755r36c2,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-21,,,,,,,,
1,NM201902_(152961C2/136653),Arusha,16NM_Huti-white_plot755r36c2,Huti-white,2,16NM_ITC0609-Pahang_plot210_r10c1,ITC0609 Pahang,2019-02-22,,,,,,,,
1,NM201902_(152976C1/161582),Arusha,16NM_Huti-white_plot630r30c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-02-18,,,,,,,,
1,NM201902_(152995C1/161503),Arusha,16NM_Huti-white_plot546r26c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot21,ITC0712 Cv Rose,2019-02-01,,,,,,,,
1,NM201902_(153028C1/161477),Arusha,16NM_Huti-white_plot106r6c21,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-25,,,,,,,,
1,NM201902_(153054C1/136510),Arusha,16NM_Huti-white_plot147r7c21,Huti-white,1,16NM_ITC0609-Pahang_plot169_r9c1,ITC0609 Pahang,2019-02-22,,,,,,,,
1,NM201902_(153088C1/161477),Arusha,16NM_Huti-white_plot357r17c21,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot24,ITC0712 Cv Rose,2019-02-20,,,,,,,,
1,NM201902_(153145C1/161541),Arusha,16NM_Huti-white_plot252r12c1,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot12,ITC0609 Pahang,2019-02-28,,,,,,,,
5,NM201903_(136315C2/161582),Arusha,16NM_ITC1468-Kahuti_plot93_r5c9,ITC1468,2,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-25,,,,,,,,
2,NM201903_(136335C2/136510),Arusha,16NM_ITC1468-Kahuti_plot101_r5c17,ITC1468,2,16NM_ITC0609-Pahang_plot169_r9c1,ITC0609 Pahang,2019-03-06,,,,,,,,
2,NM201903_(136354C3/161424),Arusha,16NM_MchareLaini_plot249_r12c4,Mchare Laini,3,Males_ITC0609_Pahang_r1c11_plot20,ITC0609 Pahang,2019-03-19,2019-03-25,,,,,,,
5,NM201903_(136391C2/161582),Arusha,16NM_ITC1468-Kahuti_plot37_r2c6,ITC1468,2,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-25,,,,,,,,
2,NM201903_(136457C2/161582),Arusha,16NM_ITC1468-Kahuti_plot68_r4c17,ITC1468,2,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-19,,,,,,,,
2,NM201903_(136462C2/161582),Arusha,16NM_Huti-white_plot116_r6c11,Huti-white,2,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-14,,,,,,,,
2,NM201903_(136477C2/161468),Arusha,16NM_ITC1455-MchareMlelembo_plot392_r19c14,ITC1455-Mchare Mlelembo,2,Males_ITC0609_Pahang_r1c11_plot14,ITC0609 Pahang,2019-03-12,,,,,,,,
2,NM201903_(136520C2/136392),Arusha,16NM_ITC1455-MchareMlelembo_plot366_r18c13,ITC1455-Mchare Mlelembo,2,16NM_ITC0712-AAcvRose_plot43_r3c1,ITC0712,2019-03-06,,,,,,,,
2,NM201903_(136537C2/161424),Arusha,16NM_Huti-white_plot148_r8c21,Huti-white,2,Males_ITC0609_Pahang_r1c11_plot20,ITC0609 Pahang,2019-03-20,,,,,,,,
2,NM201903_(136556C2/161424),Arusha,16NM_ITC1468-Kahuti_plot60_r3c18,ITC1468,2,Males_ITC0609_Pahang_r1c11_plot20,ITC0609 Pahang,2019-03-14,,,,,,,,
2,NM201903_(136566C2/136510),Arusha,16NM_ITC1460-IjihuInkundu_plot346_r17c10,ITC1460,2,16NM_ITC0609-Pahang_plot169_r9c1,ITC0609 Pahang,2019-03-06,,,,,,,,
2,NM201903_(136615C2/136510),Arusha,16NM_ITC1468-Kahuti_plot63_r3c21,ITC1468,2,16NM_ITC0609-Pahang_plot169_r9c1,ITC0609 Pahang,2019-03-06,,,,,,,,
2,NM201903_(136645C2/136392),Arusha,16NM_ITC1455-MchareMlelembo_plot360_r18c19,ITC1455-Mchare Mlelembo,2,16NM_ITC0712-AAcvRose_plot43_r3c1,ITC0712,2019-03-06,,,,,,,,
2,NM201903_(136674C2/161582),Arusha,16NM_Huti-white_plot141_r7c15,Huti-white,2,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-14,,,,,,,,
2,NM201903_(152372C1/161582),Arusha,16NM_Huti-white_plot737r36c20,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-14,,,,,,,,
2,NM201903_(152378C1/161424),Arusha,16NM_Huti-white_plot84r4c1,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot20,ITC0609 Pahang,2019-03-19,,,,,,,,
5,NM201903_(152408C1/161582),Arusha,16NM_Huti-white_plot527r26c20,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-25,,,,,,,,
2,NM201903_(152431C1/161582),Arusha,16NM_Huti-white_plot168r8c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-19,,,,,,,,
2,NM201903_(152435C1/161424),Arusha,16NM_Huti-white_plot145r7c19,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot20,ITC0609 Pahang,2019-03-14,,,,,,,,
2,NM201903_(152486C1/161424),Arusha,16NM_Huti-white_plot61r3c19,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot20,ITC0609 Pahang,2019-03-20,,,,,,,,
2,NM201903_(152495C1/161582),Arusha,16NM_Huti-white_plot189r9c21,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-20,,,,,,,,
2,NM201903_(152574C1/161582),Arusha,16NM_Huti-white_plot652r32c21,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-21,,,,,,,,
2,NM201903_(152589C1/161468),Arusha,16NM_Huti-white_plot272r13c20,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot14,ITC0609 Pahang,2019-03-12,,,,,,,,
2,NM201903_(152591C1/161582),Arusha,16NM_Huti-white_plot775r37c19,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-19,,,,,,,,
5,NM201903_(152610C1/161582),Arusha,16NM_Huti-white_plot294r14c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-25,,,,,,,,
2,NM201903_(152615C1/161582),Arusha,16NM_Huti-white_plot275r14c20,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-12,,,,,,,,
2,NM201903_(152636C1/161582),Arusha,16NM_Huti-white_plot650r31c20,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-14,,,,,,,,
2,NM201903_(152645C1/161582),Arusha,16NM_Huti-white_plot191r10c20,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-21,,,,,,,,
2,NM201903_(152691C1/161582),Arusha,16NM_Huti-white_plot108r6c19,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-14,,,,,,,,
2,NM201903_(152695C1/161582),Arusha,16NM_Huti-white_plot462r22c1,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-19,,,,,,,,
2,NM201903_(152697C1/161582),Arusha,16NM_Huti-white_plot232r12c21,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-20,,,,,,,,
2,NM201903_(152697C2/161582),Arusha,16NM_Huti-white_plot232r12c21,Huti-white,2,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-21,,,,,,,,
2,NM201903_(152700C1/161582),Arusha,16NM_Huti-white_plot671r32c2,Huti-white,1,Males_ITCO712_Cv_Rose_r2c1_plot22,ITC0712 Cv Rose,2019-03-15,,,,,,,,
2,NM201903_(152802C1/161424),Arusha,16NM_Huti-white_plot611r30c20,Huti-white,1,Males_ITC0609_Pahang_r1c11_plot20,ITC0609 Pahang,2019-03-19,,,,,,,,
